null,id,text
0,2329023485,She passed less than a 1/2 hr after the show was over  Barbara Walters was classy as always speaking about Farrah.
4,1468021173,"Once, I told him a story about ghosts being in my room.. For days, he talked about being very afraid. This kid knows how to heal himself. "
4,1467936739,"@abigaillovesyou LOL, well, that happens. But its worth it.  You've got me wanting to make a midnight run to the convenience store."
0,2328995982,- *cries* I'm going to miss Harry Potter when it comes out.  I'm leaving to Vietnam on July 11th.  I'm going to cry!!
4,1468072458,...cause they're really high and fluffy on the inside  http://twitpic.com/2y487
0,2329058344,62 was the age my grandmother died from lung cancer. I never got to meet her. 
0,2329205473,rest in peace Farrah! So sad 
4,1467881142,@KendallMassey @jclayville rocks. But don't tell her I said that 
0,2328912025,"@ATivey the work placement  I'm applying online to a few more places, then going to get serious and start phoning people up."
4,1467987952,GOOD MORNING MY LADYS and Jon lol! 
4,1467864395,Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over 
4,1467844198,"@procoder hmmm, sure sure  so what r u upto ? hows the day for u?"
0,2329167830,made a HUGE mistake at work. boss is not happy. can't take it back now. this sucks 
4,1468236953,"TCK is going to bed. When I wake up, it's warm up and get to work!  Goodnight World!"
4,1468163081,"@PapaLazarou aha! 2 points to Ang, 0 to Kilian. I'm getting better at this "
4,1468006715,@JoeyLibetta Been better. Sore throat and sniffles today. You well? 
0,2329112781,@indeedio whats wrong? 
4,1468238146,got up to take the Mr to work on his birthday 
4,1468253299,how come only audrey updates twitter. i need to follow more people.... sorry audrey 
4,1468380811,"Theres a gonuts near BC. I just had 3. Glazed, Strawberry hearth something and another strawberry flavoured one. "
4,1467989730,lol at dion putting eyedrops in his eyes 
4,1468164288,Finished my book-onto #4 now 
4,1468365433,Looking out on the rain... 
0,2264709894,ugh!!! work 
4,1468351200,@gblock do it 
4,1468223273,@Gracelisa @Danielle07 What happen to MSU   GO UNC lol !!!
4,1468053070,Excited to watch Gossip Girl later! 
4,1467937123,@kylefox No problem. Let me know if you know of anyone who's looking to get into photography and may be interested. 
0,2329145849,"God,please .. be with Tiffaney .. "
4,1467841433,i am working on my media room design and i love love love my client profile 
0,2264588297,Back again... grandma had no great day  Getting difficult and hard to stand... she didn't even recognize me...
4,1467990416,i drew a cute baby zebra i think he is my favorite so far 
4,1468268031,@johnlloydyoung Which one? Seems the JB blog is asking you for clues 
4,1467863930,@comeagainjen Jennifer 
4,1468378911,[-O] Varujan Pambuccian is rocking da house at the Information Security in Web 2.0 Era conference  http://tinyurl.com/cnlsz3
4,1468210252,@Rhiand92 you fail at life and all that it holds. 
0,2264652622,Good morning twitts  making this drive.....*yawn*
4,1468130586,"@innocent42nite that's ok, it was funny lol "
4,1468006146,@Katnkyeri MAD RESPECT to you! 
0,2328966391,The world lost another icon. Rest in Peace Ms. Farrah Fawcett. You will be missed greatly  God bless you
0,2264622459,"omg, gonna watch dadnapped. hope it will be nize. can't wait to club actually "
4,1467952343,"@joycekim haha, I have not told him yet. "
0,2264649613,@slowbeats lol idk bb  i'm kinda over everything atm lol :p
4,1467988329,im eating a chocolate crakle. i bet you all are jelous. its a mini party 
0,2264538501,iTunes doesn't work on wine 
4,1468377948,@LoreleiSpencer I stand corrected!  Up market Firies.... 
4,1468006871,"Had an interesting, really random day... I'm glad my friends have found it hilarious... keeps me goinig. "
4,1468164016,@thusgaard added you on NST 
4,1468021209,anyone who reads my twitter is either very into education or bored le crazy! might throw in some naughty words to spruce my page up tehe 
4,1468145440,@KristenjStewart It happened because everyone freakin' loves the shit out of you! Get used to it  Hope you have a good week!
4,1468022219,@ilovespots Thank you  I hope the boys wear them this week!
4,1468036466,I'm gonna be up for a while soinma be posting lost of tweets  just for you martha LOL
0,2264527488,"I woke up at 5 a.m.  5 1/2 hrs. sleep not enough, especially after only 5 hrs. Friday night! Must fall back to sleep!"
4,1468237928,just got done watching HAARP for like the 5th time now. amazing dvd. 
4,1468279569,"Is watching a zombie movie with paul, her random late night visitor. "
4,1468086982,"ah...another day done...time for bed, gotta do it all over again tomorrow!  Night night ya'll!"
4,1468115753,Good morning everyone!  It's a sunny day here!
4,1467935583,is sitting around...wondering what's next!  
0,2328960043,"Farah Fawcett &quot;golden-haired sex symbol of the late 1970s&quot; has died from cancer, aged 62 http://bit.ly/3zGsO Very sad "
4,1467935447,@mandiebear I promise.I am so tired today I think it'll be an early one for me too. Tis 4pm &amp; I'm stuffed  #blib
4,1468283106,"im soo tired. But i have my hat now, graduation hat mom started crying when i had it on  Love u mom, and my Tiger"
4,1467969229,@GGGKeri completely agree...Fallout Boy = amazing 
4,1468099736,two new hurley shirts today  jealous?
4,1468007707,@JonathanRKnight Good bless you too! hehe  Hasta pronto!!
0,2264676423,is annoyed with certain people 
4,1468131747,"@lizlin Sad to say I just take multivitamins, I guess I'm getting old  oh yeah, if i hold the &quot;P&quot; will i get more vitamins? LMAO"
4,1468102538,poker is addictive  VERY!
4,1467935975,@RightNowRadio here's one more music to cool it down.  ? http://blip.fm/~3x99s
0,2264611335,"Beautiful red sunset over #HongKong, but it matches the forecasted rain over the week. "
0,2328997778,"@Stefanvds vaild point, us robotic tool now giving me '' is not an integer when i change security "
0,2264662351,On my way to see the transformers movie  believe me this was not my choice
4,1467823824,@wisdomous you're welcome. glad you enjoyed it. 
4,1467900564,Jasmine and Bohdi are here for the holidays!! 
4,1468087645,@heidimontag it was really good... 
4,1468310191,@njpaust I will indeed. 
0,2328937383,my legs r sore from riding!!! 
4,1468039854,@JGar4 and @umadamgotlost I'm happy with it! It just wasn't easy in the least! 
4,1468391454,I'm lying in bed not wanting to get up just yet... Lookin 4ward 2 another good day!!! 
4,1468037681,"@TrueGabe yep to the wine, and feijoa sorbet, muffins, chutney etc... we have a large tree  always open to suggestions tho "
4,1468282228,itttsss redsox seasonnnnnn 
0,2329175310,@QueenInMyCity yeah you can't do that if u leave ur phone on... 
4,1467935144,I noticed a lot of Apple product placement tonight  #hhrs
4,1468321811,"Would love to be in Berlin tonighet to see #Royksopp. Sold out http://bit.ly/iWgQ0. If you have a spare ticket, Iï¿½ll jump on a flight "
4,1468269186,ok i'm being daring and wearing shorts and flip flops today 
4,1468054601,i was so happy today was nice out!!  im so happy spring has shown up..for now anyways 
4,1468281547,"@mileycyrus haha still up? i've tried it about 10 times and it only worked once, at like 100 haha . goodluck! and goodnight!  &lt;3"
4,1468133434,@glenzgolfvi LOL really? I always thought I @ too much.  have a good night.
4,1468071565,It's world health day! Help make hospitals safe. Go to http://www.clickabrick.org/ (via @addthis) and CLICK A BRICK 
0,2328914045,I broke my little toe today 
0,2264496228,"@chellycat14  I can imagine.  I get really sad when I think about school being officially over so soon, time has gone too fast"
0,2329027954,If only I could make dis feeling go away 
4,1467917773,@codelust the dvd is with me. will bring when we meet next 
4,1468325500,@omgitsafox It was the highlight of my day.  ha ha...
0,2264644062,@mexicanbabygyrl u unfollowed me? 
4,1468238622,...feeling better . I'll be fine...I guess...I hope... 
4,1467882425,tafe quiz then PHOTOSHOOT with my sezdawg 
4,1468191564,Missing My Best Friend. Listening to Radio Disney 
0,2264635331,ah i miss jbs old songs 
0,2264511146,I miss christian  and leon and I need to freaking study
4,1468163291,ryanodonnell: @AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels!  [.. http://tinyurl.com/c3e3ub
4,1467954447,@dwsmillionthhug I made it in time. Just giving you a hard time 
4,1468020585,zombies can be cute... in cupcake form... on a necklace   http://tinyurl.com/djbec4
4,1468311308,@lollyjay Love the Snoopy background 
4,1468266868,Just had my bath. 
4,1468195393,Hitting the hay! YAWN! Goodnight!  xoxo
4,1468147743,"@mathewanthony Mathew, it is pretty crazy huhh  text me in the A.M."
4,1468179862,"Right people, Im back. 12hrs of mind numbing IT work ahead... y'all better bring it! "
4,1468297578,@kadence987 I prefer Superman's Dead...or their version of Tomorrow Never Knows from The Craft.  
0,2328912381,just woke up feel kinda sick haha 
4,1468377801,Duncan Riley: News Ltd team: you quoted me: all is forgiven (just promise not to threaten to sue again  )... http://ff.im/1Y1GP
0,2329204651,"and I think it has a mind of its own,like it always ring when I'm taking a leak..jeez that makes whole thing embarrassingly musical "
4,1467936944,"@point_moot Odd, I was just listening to the scotch_mist version of &quot;15 Step&quot; when you replied. "
4,1468419774,EEEEEWWWWWW to say the least! i rest my case. Gnite 
4,1467919181,@_writersblock_  me too. thought I was going to bed but had to reply to jon &amp; donnie 
4,1468251614,@brandyfan4life glad to see you here... I heart other Brandy fans  goodnight!
0,2264641643,"packing for the 2 last , hopefully unforgettable,  days  with my favourites ... the though on that makes me sad .. "
0,2328914585,@TrackstarGIBSON 
4,1468364453,another day another dollar right?  i just gota be positive haha
4,1467864348,Saddle Ranch Comedy night. Then back to the boy's house 
0,2264611786,Waking up to another day of moving... yay 
0,2329057578,"If ever there was a time when I wanted to rip my nose off of my face and throw it FAR, that time is NOW!! Running out of tissues "
0,2328996432,I am so tired my eyes feel as though they are bulging out of my head 
4,1468115423,@ingridmusic I can't wait! I'll def. come out to see you when you come to Portland 
4,1467842373,@LissyM ahh i only just saw you'd written that where does it tell you that someones spoken to you? this sucks but mcfly got it haha loser 
0,2264535560,Happy Fathers Day to all Dads  &amp; Big hugs to everyone who may be  missing their Dads on this day especially  
4,1468236950,@huesudito De moment em queden 4 temporades de The Wire  i vaig a comenï¿½ar amb Mad Men...
0,2329198886,"So tired, not ready for work, throat hurts, complain "
0,2264619840,"Just had a two litre bottle of coke explode in the back of my car and piss everywhere. Everything is covered in sticky, brown shit "
4,1468054728,@JayJayLive haha...funny funny. my job..hmm..has its ups and downs..but overall I do enjoy it  I am an events &amp; campaigns co-ordinator 
0,2264535212,is thuper sad (tears)  http://plurk.com/p/12nv1p
0,2329148738,My cat is missing 
4,1468022154,"@mkl4  oops sorry dude, i'll go and get on that.  i'll be looking forward to your tweets "
4,1468379810,"just finished toking to mark...tweeps, sorry for d corny updates coming from me (dos wer from our conversation)...hehe. "
0,2328911261,RIP Farrah  So very sad.
0,2264672031,Up early for laundry and then beach. Sonar wore us auwt ~ only 3 days left in BCN 
4,1467954482,Elvis isn't dead he just took home &quot;quote! MIB 
0,2264628135,seArchin fO frenxX oUt here......  
0,2264622008,The fact that I am so indifferent and negligent sometimes infuriates me. 
4,1468037156,@nanalipzz89 lol okay than 
0,2264648367,@MartynaBaker oo ok im not working in london atm tho  u live in surbiton tho right? maybe meet up nearer home. weekend or somethin
4,1468021850,@ariherzog Fun stuff!  Night Ari!  I'm sure blip will be there tomorrow! 
4,1467825928,@BittenbyBooks Oh good!  I'm glad you're feeling better!   I've been really good!  It'll be a crazy week though... In a good way! 
4,1468117553,Paddington! Is *so* nearly home 
4,1468265711,@j0anna_rae   lol... it is a great series. I like the 3rd book the best! 
0,2329149505,@liiveguddiebadd im ok.. i been mad busy the past week and a half.. but im bac! lol n i was serious about that :-p cant be slackin 
0,2264696679,@staceylea_x i only have 54 people following me  get people to follow me!
0,2264685958,my graphic card is dying 
4,1467899408,"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. "
0,2328965878,"@tjthetruckdrivr 77000 pounds of sawdust, this aint right  http://myloc.me/5CN2"
4,1468338371,"is drinking chai latte! Mmmm, yummi "
0,2264602872,Welllll uhm I'm n longview and I'm not getting much sleep  I miss April
4,1468237586,"@RulerofDazzle Right. Ok. Already had that. I'm sorry, I thought I missed something else. I didn't mean to look dense. "
4,1468338024,i had such a wonderfull time out with Mela last night watching DGoody 1978 play Live Keys for Rap Group Self Tought  at Favela in Old St
4,1468070100,@Lukaskywalker I watched oth s5 again 
0,2264563827,longest day today... shame its not sunny  might stay in bed...
0,2264541134,"@Kaliedeskope hm, not really. was boring! so i went off and now craig is like &quot;hmph!&quot; "
4,1468335641,@JLSOfficial morning  ooo what u shoooting for ;)? have i told u that i love u marv? x
0,2264530877,@youngy71 
4,1468266207,Made a Time Table for Blogging for the first time! Hope it works well for me 
0,2264526870,"Ahh im so boreeed! Attempting Health&amp;Social Care Work, but im stuck  lool. And distracted by Hollyoaks."
4,1468179952,@Llawen Thank you Cal!  Always sunny in Wales? lol Yes the people maybe but certainly not the weather!
4,1468193928,"it's unbelievable, but I somehow managed to write the whole standalone "
0,2264637819,@alivicwil I don't have the madonna picture  Unless there's another one that you're referring to..)
4,1468379001,@gblock we love you. 
4,1468336866,its a love story baby just say yessssssss 
4,1467822530,crazy day of school. there for 10 hours straiiight. about to watch the hills. @spencerpratt told me too! ha. happy birthday JB! 
4,1468179493,so the other night i kissed a statue of a toad.. lets keep our fingers crossed for prince charming  or would he become a statue too?
4,1468267772,"@Chris_A_Smith OMG ASTRO WARS - I remember  spending AGES playing it! loved that game - played it very recently, my mum kept it pristine "
4,1468022485,"ok so the twilight book is pretty addicting, chapter 6, now its time for some sleep.. Good Night Tweeps "
4,1467918278,@augustineiv Thank you 
4,1467880815,"@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!"
4,1468419530,is off to london today... swiss cottage to be precise!  x
4,1468393115,@chrisnoble_nz @aspir8or Some like the new http://beta.friendfeed.com/miramarmike and some don't - tough world pleasing us all eh! 
4,1468039474,@SuperTim hehehe thanks!  I saw it in the store and just couldn't leave without it. I love hats. 
4,1468100676,http://www.last.fm/music/Noise+Boy All Noise Boy music is free until the 24th of May. It will be no worse than worth what you pay 
0,2264511485,Up early. My Yorkie isn't feeling well. Hope today is better than yesterday. I miss my Dad.  Happy Fathers Day!!
0,2264580655,its raining  but i would rather have the rain then the heat and humidity
4,1467841985,why does Brissa not even know she has a twitter? -Lauren 
4,1468054107,":busy busy night -- folding laundry, packing, writing a paper...be back in Portland in 48 hours "
0,2329179870,"Going to chill out @ Arne's place. The @ is seperate, since he doesn't tweet "
4,1468363674,@frontofmonitor Thanks for the twitter love! Hope all is well 
4,1468350074,@splitreaction sharing one car at the mo. just bought macbook too. mite be broke but gee it makes me happy 
4,1468039203,Fitnessdk with Rebecca! Nu kï¿½ï¿½ï¿½ï¿½r vi!! 
4,1468295994,@Gailporter Is that for #TheGadgetShow? 
4,1468129288,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you 
4,1468193667,"@jsworld yeah, have used it for converting multiple jpegs to multipage pdf file before too, was fun "
0,2264657325,Went to the #dforum festival.Very interesting.Canon *CPS cleaned Equipment.No win in the sweepstake  still saving up for that #5DmarkII
0,2329122708,@MyLoveIsAmazing u should come say hi to me at work! im here by myself 
4,1467880816,@vuittonretarded  awww. Is there anything i can do 
4,1468310761,@skepticabin I still like my Thunderbird!  (When it works).
0,2264529028,"tweetdeck prone to random crashes. back to twitteriffic for time being. not sure if my phone or their software, but it's not stable here "
4,1468024190,"@CartBozman don't you worry matey, I'm still around, just trying to juggle podcasting, life, and my Internet life "
4,1468364947,@MeganJoan sounds de-freakin-licious to me 
4,1468393323,Thinks you should follow my mate @snake66 hes a good un 
4,1468209686,@IronChefShellie: LOL! Very good point 
4,1468393067,@curtiswalker hahahah ok. but I am going to sleep now  so uh... speak now! or wait till tomorrow.
0,2264558117,Omg my exams starts in 10 minutes  Wish me luck
4,1468408432,@JourneyJuju That's a clear signal urging you to stay! You of all people should get that. 
4,1468119031,Trying To Figure Out This Twitter Thing 
4,1467936574,@Wwailord mkay deal 
4,1468239022,"@Mjamme I'd like to put myself forward as one of your 100 men. I can't tick any of the boxes, but I'm a nice guy anyway. "
4,1468351669,is overtired... Must get more sleep tonight.  Only two more days 
0,2264531217,"Trying out identi.ca, the free (also as in freedom) microblogging service. It's based on laconi.ca, which is written in PHP "
4,1468308358,"can't kick a soccerball for shit, but im good at getting in the way "
4,1468238646,I have the greatest boyfriend 
4,1468144813,@demib hopefully they are just followers rather than stalkers 
4,1468038474,@point_moot You're welcome! scotch_mist was the best thing I ever saw on TV on New Year's Eve. 
0,2329093494,Passed #lbda with 14. Bah 
0,2264542432,"At work, in this lightning storm. I have keraunophobia, so now I keep shaking  ennh!! 9 more hours!!"
4,1468101960,"@realchrissystar Yes, we certainly will! "
0,2328941313,@HeroesARG I'm afraid Patrick Swayze is not doing so well either 
4,1468068400,so sleeepyy.. finally the load of laundry i had to get done is DONE  good night everyone
4,1468267157,having a day off 
4,1468321764,@m_csquare you're welcome 
4,1467824828,"@una_avion2010 Sorrry, I'm doing like 29823782 different things. Kevin Jonas' Girlfriend "
4,1468282278,@wenlock Thank you! Will try to take you up on that offer soon 
4,1468145242,@djlogansama Ugh. That first 'now' should be a 'know'. It's your fault for making me stay up late on a Monday 
4,1468309224,@mattsoutatown I told you I told you I told you - and finally you listened 
4,1468221506,has conquered the Greek Exegetical Paper beast only little stuff remaining to finish it!!!!!!!! PRAISE JESUS   
4,1468145515,"Can you tell it's spring break here, boys are off school so I don't have to be up at first light and can actually stay up late!!!! "
0,2329142735,Hey all just a note to let everyone know that I don't have internet anymore  I'll try to get on at the lybrary now and then.
4,1468023860,Happy Birthday to my little girl Jasmine! She turns three years old today. Throwing her a mini b day party tomorrow with just us. 
4,1467822635,"@nileyjileyluver Haha, don't worry! You'll get the hang of it! "
4,1468280840,I LOVE TWITTER!! 2 days till Sam's 16th YAY!! 
0,2329059835,Farrah faucett died this a.m 
4,1467882345,@DaveJMatthews Welcome back to NYC! 
4,1467861858,@upstatement can I apply to be in your class too? 
4,1468252207,We're on most sessions in #AdTech Paris btw. Feel free to DM or reply to meet 
0,2264587616,@johnrillie Not good because the NBL will miss out on seeing the best 3 point shooter in Australia not play 
0,2264532489,@FrozenWithin yeh nothing much on that 
4,1468266347,10 things i hate about you  then bed
0,2264499625,good morning every body! there's no sun in France 
4,1468100128,@googeegoo that works  What would you like to do?
4,1467863827,the cars in Fast and Furious get me excited 
0,2264605290,who knew staying up soo late can have this drunk effect on you!! wow i feel ive been drunk for two days with a hangover.....wow 
4,1468099726,I am at work.....going shopping soon 
4,1468339688,"@natztheflip aw, you guys are the best! haha. save me from making a fool outta myself with all this technology "
4,1468267778,A weekend of Pure Awesomeness ahead... 
4,1467901213,@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. 
4,1468380485,almost time to go home.  Parent/Teacher interviews tonight.  Should be good 
4,1467969009,Now we just need to get Yvonne a blackberry and a twitter account 
0,2329204298,@ehasselbeck wtching the show 10:28am here...WA. topic is Farrah she was still alive...I just went online found she had already passed 
4,1468036303,@ChristianaZhu just joined AIESEC 
4,1468209810,"...when a national championship was won, and 87 band members. Welcome to an elite group. Cheers&quot; -Mr. Fuchs's toast to us. go heels "
0,2329060697,@TMoney_Sculls you should go down another week.... so i can come. ive never been to wildwood 
0,2328997423,Not a good day for the beach.  its been raining off and on all day.
4,1468392147,@_q Interesting website. Thank you for sharing it with me. I will continue to research it...   - Jay Jeter The Coming Storm
4,1467951813,http://twitpic.com/2y3cc - new baawwnggggg!  but no green. sigh.
4,1467988400,@nimbupani cos it's longer and therefore harder to spat that out? 
4,1468323803,@courtney_s thanks Courtney! 
0,2329021658,being annoyed with ?'s that i dont like 15 more days until i go back to arizona i just might kill myself before i even leave!!! 
0,2264525734,@megandell Megan there all on fridays   how long do the run for?
4,1468208245,working lately on building my web http://successrevolution.com will appreciate any help or comment 
0,2264691843,@UPnz by the time I heard about the midwinter event it was fully booked 
4,1468117122,@jjchicken You've done better than me. I gave up on the readings and watching the news in week four. 
0,2329113562,@Shelley_Rae Im so sorry for your loss  xoxo
0,2264692903,donna what to do.  does anybody have any ideas?
4,1468053368,"Beyonce was much better than Britney. She can sing, for starters! "
4,1468297628,"@mileycyrus hey I've always thought that, infact I always pray that way 4 my friends 2, u will b suprised 2 knw who they r!!! "
0,2264504932,Soooo tired...not sure I will get any writing done. 
0,2329089935,Dammmn! Travel man! I'm in the DMV. Birthday is tomorrow that's y I asked  ... Miami tho. Who you going with? @Jay_Watts
4,1468146891,"oh - and triple H won at wrestlemania...not that I'm counting, but 100% of my predictions were accurate "
4,1467901552,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!
4,1468324947,"@rosiesd So far, you are quite honorable.  Funny how that works, right?! ; ) and yes, I've been having a great night. Going to continue..."
0,2328960992,Sad to hear about the passing of Farrah Fawcett 
4,1468408175,work break yayyyyyyy vanilla coke and sour skittles... the only way to go 
4,1467953838,Still up. Playin cards with the girls. 
4,1468068315,@markjarvis oh goody. i just have to find a copy! 
4,1467861731,I am gonna help my mom get a twitter 
4,1468350233,@jobsworth my wife is from Southall so we're often there especially when she wants to buy some Punjabi suits 
4,1468164410,@Willie_Day26 i love you willie! 
0,2328935791,@realbrookewhite We're not able to get the album in the stores or on iTunes from Canada. 
4,1468322766,webcamming with my homeboy lars. 
0,2329143367,Is feeling really down 
4,1468297762,my deck 
4,1468222554,"@Beogradoholik when I first got her, I was thinking of WeenKee or Oracle. But WeenKee is more cool and she has a real WinKey on her cage "
0,2329024405,love can hurt but it's something you get used to 
0,2264639815,"Ryan's dissing Rob, saying he shouldnt be so paranoid and freaked out because thats what you get when youre succesful  Poor rob!"
4,1468391811,"I'm just,chatting with Michelle and Charles! "
4,1467919799,@warp I love that Aussie cattle dog story 
0,2329061577,"Curses! My office has too much interference, and I can't get a clear signal on @wfan660.  No Wayne Hagan for me today. #Mets"
4,1467952961,@jlsbby http://twitpic.com/2y0fo - cutest dog ever  what's his name?
4,1467824699,@ash_CT Aw dont you love that  I love for those days! Thanks about the pic ;-p
0,2264625132,@Natty_xo omg nooooo do we know how long for ?  
4,1468131790,@qtbrowneyes - my avatar? LOL! yup. new FF. new Avatar. Everyone started changing theirs now too 
4,1467953010,@Starrbby when u move back to jersey its gonna be better 
4,1468236853,"Dear God, thanks for a great day.  Now please help me through these 2 midterms   And...into Notre Dame?  AMEN!  Good night!"
4,1467841560,Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!
4,1468325074,@123lottie AWWWWW you must have the patience of a saint. 
4,1468335108,Leaving for Iluma shopping centre now 
0,2328913342,"So sad about Farrah. Praying isn't in my vocabulary, but thinking of her, her partner, son and family   http://twitpic.com/8duye"
4,1468209031,"@e_tay, love the uno.  who doesn't?  "
4,1467863184,my very first twitter  awww
4,1468251521,@nicolerichie yes I had all the books as a child 
4,1467916733,tweeting from my brand new Sony PSP... just because I CAN!!  
0,2264522255,"@DjFlush I miss Cinepax man    Here in US, watching the game all alone    #PakistanWillWin #PakCricket"
0,2264684361,I'm Miss My Grandad Fathers Day Is Never Complete WIthout Him  My Dad So Upset xx ILY daddi and dada
0,2329027677,"4 hours of painting in the hot sun...tired, hungry, headache, showered again, need to do makeup &amp; take girls to dentist in 20 minutes. "
4,1468068210,...and relax! I'm on the train!!  you don't get drama like that on the BBC! 
0,2264595682,"@jesarelisah no i didn't get enough sleep, my shoulder hurts  yess yenthe she looks exactly like me haha"
4,1468417950,"At TC Beach Online(Kuantan(Malaysia)Macdonald's), Just Register Twitter ! Hello All The Twitter's !!! "
0,2329087821,Just heard about Farrah Fawcett.  That poor woman sure suffered at the end.  May she now truly...Rest In Peace. 
4,1468193488,"I am now going to sleep, tweet ya later "
4,1468238194,@RonGetzLucky hello!!! Thanks for sayin hi!! I hope you like to watch!! 
4,1467844485,"@MintCool uh, because we really need each other, plus, you'd be my designated driver on PCH "
0,2264534692,"@MuscleNerd does that mean its ready to roll out, another all nighter in the uk here  lol"
4,1467901122,@TheAshBall 
4,1467988054,Tired as ever! Ready for bed! 
0,2328936966,"OK MOMS HOME AND I PASSED! WOOOO!...wait, that means...No more Mackey... NOOOOO -cries- "
4,1468267958,@coffeeonline I really hope to visit someday.  Seems like a lovely place.  
0,2264505542,The life is unfair 
4,1468180165,Had an amazing time at The Summer Set! 
4,1468022131,BeiiNg NaUgHtY 
0,2264702053,is soooo tired now and regrets not going to bed 
4,1468324193,@mileycyrus If it makes any sense is it wierd to be bored and THATS the reason for not being able to sleep?? lol 
4,1468037026,@jcrillz so's the real Common these days... 
4,1468086843,Morning all. Tuesday....  another two days till long weekend 
4,1468022324,http://twitpic.com/2y3v4 - vote for Gilles Marini on Dancing with the Stars! 
4,1468055513,Did Halls of Stone yesterday ith a PuG with my lvl80 Blood DK. Was fun and eveything whent fine.  was great time!
4,1468069783,Going training with a bug in my system. Thank god Shihan is coming up 
4,1467969622,I feel so free  watching FRIENDS my favorite show!
4,1468322944,"Listening to Tegan &amp; Sara........ Oh Yeah! Cartoons. ahahaha, I just had to say that last part. "
4,1467841363,@belliestobabies I have two too. I just don't know how people survive winter without jungle gyms at home 
0,2264598438,OUR POOR JLS FORUM IS GONE!!! 
4,1468308060,@NiuB You bet. Maybe time to try the pizza home delivery 
0,2264646053,Happy Father's Day!! I keep telling my wife that having a baby today means she doesn't have to get me a gift. No dice 
4,1468132088,@ryanhopesudie I agree entirely. Won't have to wait too much longer! 
4,1468221145,"@scotthardy I'll be in bxl tomorrow, so if you would have gone back tomorrow eve we could train together. But Thursday will be a bit late "
4,1468380028,@samscotti sounds interesting already 
4,1468253041,@ninaneverknew i'll be there as well! maybe tomorrow 
4,1468022347,"@Eeoor - My pleasure! Let me know if you end up subbing, and what "
0,2264495228,I dont need regular sleeing patterns! I just need her 
4,1468133679,@youngaq nah I dont even lol haha thankssss for the page love 
4,1467934015,@noarmsjames my lovely man is cooking me dinner and then we're going for a walk 
4,1468129468,Is quite pleased that the weather forecast for Cyprus looks so good - not like turkey last year!! Mmmmm... Sunshine!! 
0,2264538404,@wireframebox ha ha. unfortunately need to be a well dressed pirate (ooh so feeling anchors right now! lol) dont do traveling light 
0,2329029784,RIP Farrah Fawcett   You will be missed -&gt;  http://bit.ly/pSX3d
4,1468072529,in France tmrw 
4,1468366934,@rustyrockets I'm 100% behind you!  x
4,1468239512,@sannewielenga thank you 
4,1468394786,@xAlisa I know!!! I can't wait to meet your rock star bubba  Going to be soooo spoilt!
4,1467934702,really hungry...so i grabbed some ice cream from the freeze. 
4,1468379294,that's an interesting first tweet! LOL follow more people!!  congrats on the twitter though! xo
0,2264684617,ND TO GET READY FOR WORK 
0,2329089292,rest in peace farah fawcett.  &lt;3
4,1468115775,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you 
4,1468268777,Meatloaf- I love it! 
4,1468418944,http://twitpic.com/2y6rn - Dinner was yummo tonight!H/made tuna patties and Mediterranean salad! @mister_soft this ones for you 
0,2328999655,So sad about Farrah Fawcett...prayers to all her family and friends. 
0,2329091904,@sfspca nooooooo idea on that one  lol
4,1467880899,But I do not mind.  Goodnight
4,1467952850,Four more days till i get to see the girlfriend 
4,1468296919,@the_middleman you are the lucky number  I hope you like the book. Will send it asap.
4,1468131954,"I'm sooooooooooo over him, its funny. "
4,1468393146,Just got back to Veteran from Surakarta. Will be heading to Pekalongan first thing in the morning tomorrow... 
4,1468161355,"#SF Bay Area Rides I want a ride, please  SC &gt; LA (santa cruz): Anyone perhaps going to L.. http://tinyurl.com/cactjn"
4,1468118363,"@InnaLA_RE Is my way the right way? Yes. Is it the only &quot;right way&quot;? Um, no. Not at all. I just know what works for me and my clients. "
4,1468118845,"@JayJayKlees Well, I think you should go search for the pot of gold "
4,1468055127,@donniewahlberg thinkn of how proud i am 2 share this ride with u &quot;thank u&quot;just doesnt say enough ill b 4ever grateful. 
4,1468209057,goodnight everyone 
4,1468420567,"Ahhh all fresh and clean now  Plenty of time to have a nice refreshing coffee before going to sign on to the dole, then come back n admin"
4,1468071768,@xShorty4Lifex thanx  
4,1467880076,Got an inspiration -&gt; dyeing my hair! 
4,1468221310,just found that locavore = a person who goes out of the way to eat food produced locally 
0,2329053239,I hate how stuborn I am. My wrist was hurt then I kept playing And doing stuff. Now I cAn't even do my makeup without a brace. 
4,1468367232,@chrishasboobs sugar cookies sound sooo good right now. mmm. and reeses. 
